article,label
"Ayon sa social media post ng pro-government blogger na si RJ Nieto a.k.a. ThinkingPinoy, nagsalita na umano si Presidential Spokesperson Salvador Panelo tungkol sa kaso ng pagkakapaslang sa bodyguard/aide ni election whistle blower Attorney Glenn Chong. na si Richard ""Red"" Santillan. Mariing kinukundina umano ng Malacanang ang brutal na insidente kung saan napatay si Santillan. Punag-utos na din daw ng Pangulong Rodrigo Duterte ang masusing imbestigasyon sa kaso para mapanagot ang mga may kasalanan. ""The Palace strongly denounces the brutal and brazen incident which led to the death of Mr. Richard Red Santillan. President Rodrigo Roa Duterte has ordered a fair and thorough investigation of the case until the killers, including the mastermind, are put behind bars,"" sabi umano ni Panelo. Hindi din daw kinukunsinte ng Pangulo ang mga pulis na lumalabag sa batas. Commited din daw ang Pangulo na mabigyan ng hustisya ang mga kamag-anak at mga kaibigan na naiwan ni Santillan. ""As we know by now, PRRD does not condone erring men in uniform who grossly violate the law. Similar to the Batocabe murder case, he certainly has the same commitment of getting justice done for the family, relatives, friends and for all those Mr. Santillan left behind."" ayon daw kay Panelo. Basahin ang reaksyon ng mga tao sa pahayag ng Palasyo ukol sa Santillan case. Panoorin naman ang video kung saan inilahad ni Attorney Glenn Chong ang update sa kaso. Source: TP | PTV",1
"Ayon kay Tolentino, limang estratehikong lugar na maraming insidente ng aksidente at paglabag sa batas trapiko, ang ikinokonsidera nilang pagtayuan ng mga roadside court.",0
"Inaresto ng mga otoridad si Rappler CEO at executive editor Maria Ressa ngayong Biyernes ng umaga, March 29 kaugnay sa kasong paglabag sa Anti-Dummy Law. Isinilbi ng tauhan ng Pasig PNP ang warrant of arrest kay Ressa pagkababa niya sa eroplano sa Ninoy Aquino International Airport (NAIA) Terminal 1. Ang arrest warrant na iprinisinta ng mga awtoridad laban kay Ressa ay isinilbi ni Pasig Regional Trial Court Branch 265 Judge Acerey Pacheco. Si Ressa ay dinala sa Pasig Police Station upang sumailalim sa booking procedure at nakatakdang maghain ng P90,000 na piyansa. Ayon kay Maria Ressa, ito ay panibagong pag-atake na naman sa kanyang karapatan at press freedom dahil wala umano siyang ginagawang mali pero bakit tila kriminal ang tingin sa kanya ng pamahalaan. Si Ressa ay nahaharap din sa kasong cyber libel at tax evading cases sa magkaibang korte na paulit-ulit niyang tinatawag na ""harrassment"". Ang anti-dummy case ay konektado sa Securities and Exchange Commission (SEC) order na nagsusupende ng incorporation papers ng Rappler dahil sa umano'y paglabag sa constitutional restriction na nagbabawal sa mga dayuhang kumpanya.",1
"Baka tumaas na naman ang mga kilay ng kritiko ni Pangulong Rodrigo Duterte sa pinakabagong survey ng Social Weather Station (SWS). Nakapagtala kasi ng satisfaction rating +60 ang Pangulo sa pinakahuling datos na inilabas ng SWS, ito ay anim na puntos na mas mataas kumpara sa +54 points noong Septiyembre. Bumaba naman ng isang puntos dissatisfaction rating ng Presidente. Habang ang 11 porsyento ng mga Pilipino ay ""undecided"". Ang ibig sabihin nito ay mayorya sa mga Pilipino ay kuntento sa trabaho ng kasalukuyang gobyerno. Ginawa ang survey noong Disyembre 16-19 sa 1,440 na adult respondents. Natatandaan niyo ba yung panayam kay Senador Antonio Trillanes sa Programa ng BBC na Hardtalk noong 017 kung saan sinabi niya na baba daw sa 50 ang ratings ng Pangulo? Ito po ang reaksyon ng ilan nating mga kapwa Pilipino sa pinakahuling survey na inilabas ng SWS. Source: CNN | ABS | News5",1
"Sa isang panayam, sinabi ng dalawang dating mambabatas na kulang daw ang edukasyon ng mga Pilipino pagdating sa pagboto. Ito raw ay makikita sa resulta ng eleksyon. Pero ayon kay former Bayan Muna Neri Colmenares, hindi daw totoo ang terminong ""bobotante"". ""The people should not be blamed for the [skewed] results here. It's the system that really compromised the election,"" sabi ni Colmenares Kahit wala na serbisyo publiko ay ipagpapatuloy daw niya ang pagsulong sa electoral reform. ""I will continue to advocate for electoral reforms, but more than that, societal reforms para sa ikabubuti ng ating bayan,"" ani Colmenares. Sinegundahan naman ni Otso Diretso candidate Erin Tanada ang mga pinagsasabi ni Colmenares. ""The problem here really is not the people who voted. It's understanding [and] reaching out to them to tell them how important the votes they are going to cast... I think theres a need to go reach out and organize people that this vote is not just about voting for the popular. [It's not about] voting for those who can dance,"" banat ni Tanada. Ayon sa ulat ng News5, si Colmenares ay nananatili sa ika-24 na puwesto sa nagdaang halalan habang si Tanada naman ay nasa ika-27. Source: News5",1
"Sa report kay Police Sr. Inspector Gina DC Parinas, hepe ng Women's and Children Concerned Desk (WCPD), kinilala ang suspek na si Larry Cabangunay, 27, ng No. 207 Feliza Bukid, Barangay Parada ng nasabing lungsod. Sa salaysay ng biktima, 17, kina PO2's Ana Grace Mendoza at Cherbim Baluli ng WCPD, kasama niya ang kanyang live-in partner at namamalengke sa Bgy. Parada, dakong 6:00 ng gabi. Nasalubong ng mag-live-in partner si Cabangunay na matagal umano nilang hindi nakita at nagkayayaan na mag-inuman sa bahay ng suspek. Pumayag ang mag-live-in partner at nagtungo sa bahay ni Cabangunay at nakipag-inuman kasama ang dalawang kalugar ng suspek at inabot ng hanggang 10:00 ng gabi. Dahi l sa kalasingan, nagdesisyon si Cabangunay na patulugin ang mag-live-in partner sa kanyang bahay. Pagsapit ng 1:00 ng madaling araw, hinipuan ng suspek ang biktima. ""Hindi po ako makasigaw kasi may hawak siyang patalim at nakatutok sa tagiliran ko,"" sabi ng biktima. Nagising ang live-in partner ng biktima at nakitang inaabuso ni Cabangunay ang kinakasama kaya tinadyakan niya ito hanggang sa kumaripas. Makalipas ang ilang minuto, nadakip si Cabangunay ng mga tauhan ng PCP 10 sa loob mismo ng kanyang bahay. Kinasuhan si Cabangunay ng Rape in Relation to 7610 (Child Abuse).",0
"Usap-usapan ngayon sa social media ang umano'y panggagaya ng kinatawan ng Thailand na si Ingchanok Prasart sa ginanap na Miss Intercontinental pageant 2018 sa trademark ni Miss Universe 2018 Catriona Gray na ""lava walk."" Isang netizen sa Twitter na nagngangalang Marnie Raro ang nakapansin sa paraan ng paglalakad at pag-project ni Miss Thailand na parang kinokopya ang ""lava walk"" ni Catriona. Bukod kay Miss Thailand, napansin din ng mga netizens ang pagkopya umano sa ""Mayon Volcano gown"" ni Miss Vietnam. Aminado naman ang dalawa na labis nilang hinahangaan at inspirasyon nila si Miss Universe 2018 Catriona Gray. Halo-halo naman ang naging reaksyon ng mga netizens hinggil dito. ""So now everyone looks like Catriona Gray. From hair to stance to gowns. The influence. Only legends do that."" ""Catriona Gray's walk can never be perfect without her walking it."" ""I think so? Even the hand gesture of Miss Thailand seems copied too. Catriona Gray is indeed a queen."" ""Yet they can't copy the original. Because there will be only one Lava Walk and Catriona Gray."" ""Kayo na 'yung may mga originality... hala gawa kayo sarili niyong pageant, ano ba naman yung hayaan niyo na lang sila hays....daming toxic."" Isang patunay lamang ito na maraming mga aspiring beauty pageant candidates, hindi lamang sa Pilipinas kundi maging sa buong mundo, ang tumitingala at humahanga kay Catriona. Aminado naman dito ang marami sa mga kandidata ng naturang katatapos na pageant. Ang 47th edition ng Miss Intercontinental 2018 ay ginanap noong Enero 26, 2019, sa SM Mall of Asia Arena sa Pasay, Metro Manila, Philippines. Kinoronahan ni Miss Intercontinental 2017 Veronica Salas Vallejo ng Mexico ang kandidata ng Pilipinas na si Karen Juanita Gallman. Ito ang kauna-unahang pagkakataong naging host ang Pilipinas sa pageant na ito. Pinili ng Japan organizers ang Pilipinas na maging venue ng pageant dahil abala ang bansang Japan sa mga paghahanda para sa 2020 Summer Olympics. Narito ang buong Twitter post ng netizen:",1
"Narito ang iba pang paraan kung paano nagiging iyo ang pangarap ng ibang tao at kung bakit kailangang manaig ang sa iyo: Maaari rin ang eksenang ito: Dalawa o tatlo sa barkadahan ang nagbago ng kurso, mapipilitan kang kunin din ang kurso nila sapagkat iyon ang naging desisyon nila at mukhang bagay sa iyo. Kalaunan, matutuklasan mong hindi mo pala gusto iyon at nag-aksaya ka lamang ng pera at panahon. Isa pang mapait na halimbawa nito ay kapag ang pangarap ng iyong mga kasama ay magkaroon ng limpak-limpak na salapi sa kahit na anong paraan, mahihirapan kang manatili sa kung ano ang mas mahalaga sa iyo: ang magtrabaho nang marangal at maging responsableng mamamayan.",0
"Matapos manalo ni Catriona Gray sa isinagawang Miss Universe 2018 sa Bangkok, Thailand, nagpahayag si Mariel De Leon ng saloobin tungkol sa tinamong tagumpay ni Gray sa patimpalak. Sa kanyang twitter account, binati ni De Leon si Gray sa pagkakapanalo nito sa 2018 Miss Universe at sinabi din ni De Leon na ipinagmamalaki daw niya at ng lahat ang pagkakasungkit ni Gray sa korona. Matatandaang noong Marso ay nagbigay ng komento si De Leon patungkol sa paraan ng pagsagot ni Gray sa mga tanong sa Binibining Pilipinas shoot ng ""The Road to the Crown"". Ayon kay De Leon noong panahon na iyon ay ""scripted"" umano ang sagot ni Gray. ""I really love your confidence and the way you speak, but sometimes it seems just a tiny bit scripted,"" sabi ni De Leon kay Gray. Si De Leon ang naging pambato ng Pilipinas sa Miss International 2017, ngunit bigo itong masungkit ang korona. Naging usap-usap din si De Leon noong nakaraang taon matapos nitong punahin si PCOO Assistant Secretary Asec. Mocha Uson at makasagutan sa social media si Presidential daughter at Davao City Mayor Sara Duterte. Panoorin po natin ang reaksyon ng mga kababayan natin sa naging tagumpay ni Miss Universe 2018 Catriona Gray. Ito naman po ang highlights sa Miss Universe 2018. Source: Mariel De Leon | Niceguyitachi Network | MB",1
"Muling lalaban para sa kampeonato ang Cignal HD Spikers matapos takasan ang matinding Cavite Patriots Fourbees sa nakaririnding matira-matibay na limang sets, 3-2, sa iskor na 23-25, 25-18, 31-33, 25-16 at 15-6 sa men's division ng 2014 Philippine Super Liga Grand Prix presented by Asics sa Muntinlupa Sports Complex. Hinawi ng Cignal HD Spikers ang muling pakikipagharap nito sa 3-time champion na PLDT Telpad matapos lamang nitong umahon sa balag ng kabiguan at dumaan sa nakakaneribiyos na hamon ng Cavite Patriots na nagawa pang iposte ang 2-1 set na abante sa pagwawagi sa ikatlong set, 31-33.",0
"Usap-usapan ngayon sa social media ang umano'y panggagaya ng kinatawan ng Thailand na si Ingchanok Prasart sa ginanap na Miss Intercontinental pageant 2018 sa trademark ni Miss Universe 2018 Catriona Gray na ""lava walk."" Isang netizen sa Twitter na nagngangalang Marnie Raro ang nakapansin sa paraan ng paglalakad at pag-project ni Miss Thailand na parang kinokopya ang ""lava walk"" ni Catriona. Bukod kay Miss Thailand, napansin din ng mga netizens ang pagkopya umano sa ""Mayon Volcano gown"" ni Miss Vietnam. Aminado naman ang dalawa na labis nilang hinahangaan at inspirasyon nila si Miss Universe 2018 Catriona Gray. Halo-halo naman ang naging reaksyon ng mga netizens hinggil dito. ""So now everyone looks like Catriona Gray. From hair to stance to gowns. The influence. Only legends do that."" ""Catriona Gray's walk can never be perfect without her walking it."" ""I think so? Even the hand gesture of Miss Thailand seems copied too. Catriona Gray is indeed a queen."" ""Yet they can't copy the original. Because there will be only one Lava Walk and Catriona Gray."" ""Kayo na 'yung may mga originality... hala gawa kayo sarili niyong pageant, ano ba naman yung hayaan niyo na lang sila hays....daming toxic."" Isang patunay lamang ito na maraming mga aspiring beauty pageant candidates, hindi lamang sa Pilipinas kundi maging sa buong mundo, ang tumitingala at humahanga kay Catriona. Aminado naman dito ang marami sa mga kandidata ng naturang katatapos na pageant. Ang 47th edition ng Miss Intercontinental 2018 ay ginanap noong Enero 26, 2019, sa SM Mall of Asia Arena sa Pasay, Metro Manila, Philippines. Kinoronahan ni Miss Intercontinental 2017 Veronica Salas Vallejo ng Mexico ang kandidata ng Pilipinas na si Karen Juanita Gallman. Ito ang kauna-unahang pagkakataong naging host ang Pilipinas sa pageant na ito. Pinili ng Japan organizers ang Pilipinas na maging venue ng pageant dahil abala ang bansang Japan sa mga paghahanda para sa 2020 Summer Olympics. Narito ang buong Twitter post ng netizen:",1
"Maraming kailangan ipaliwanag ang ilang miyembro ng kapulisan na nakapatay sa bodyguard/aide ni Attorney Glenn Chong na si Richard Santillan. Sa social media post ni Attorney Trixie Cruz-Angeles, sinabi nito na nag-negatibo umano si Santillan sa isinagawang paraffin test. Ang paraffin test ay ginagawa para malaman kung ang isang tao ay nagpaputok ng baril. Base din sa paunang impormasyon ni Angeles, nagtamo ng 15 na bullet wounds si Santillan. Hindi rin daw ""encounter"" ang nangyari, kundi, ito ay isang execution. Para lang may ideya kayo sa istoryang ito. Madaling araw noong Lunes nang mapatay si Santillan ng kapulisan sa may Rizal. Pinalalabas ng pulis na si Santillan ay miyembro umano ng isang sindikato na nag-ooperate sa naturang lugar. Ang mga akusasyon ng pulis laban kay Santillan ay mariing tinututulan ni Attorney Chong. Ayon kay Chong madalas niya raw kasama si Santillan at nagpunta lang si Santillan sa Rizal para sa isang gift giving. Si Attorney Chong ang isa sa pinaka-maingay na kritiko ng COMELEC, Smartmatic at kampo ni VP Leni RObredo. Dumalo ito sa ilang senate hearing para ibunyag ang nangyaring dayaaan noong 2016 elections. Panoorin ang panayam ni Kabayan Noli De Castro kay Attorney Chong. Panoorin ang ulat sa pagkakapaslang kay Santillan. Basahin ang reaksyon ng mga tao sa isiniwalat ni Attorney Angeles sa kanyang social media account tungkol sa negatibong paraffin test result kay Santillan. Source: Luminous | DZMM",1
"Sa talumpati ni Pangulong Rodrigo Duterte para sa pagbubukas ng NLEX HARBOR LINK SEGMENT 10 PROJECT , ipinaalam ng Presidente sa publiko na hindi dapat ikini-credit ang mga proyekto ng gobyerno kahit kaninuman. ""Before anything I""d like to talk about this penchant of political commentators and politicians themselves, to just say a few words for them, that we are not into a claim and credit syndrome,"" ani Presidente Duterte. Ang dapat daw bigyan ng pasasalamat ay ang mga taong nakibahagi para maisakatuparan ang proyekto at ganun din ang mga Pilipino. ""All of the projects that we undertake and will do for the rest of my term be - -- give our gratitude to the builders, to the contractors, the partners of government and to -- we place it in the name of the people of the Republic of the Philippines.,"" ayon pa sa Pangulo. Ang mga proyekto daw ay naging posible dahil sa pera ng taumbayan kaya hindi dapat ito ikredito kahit kanino. ""We do not claim any... Just because we mentioned it in passing sometimes it""s not because that we are claiming any credit. Nobody can claim credit in the name of the people, it is their money and for all of us. Iyon lang ho just a reminder to...,"" dagdag pa ng Presidente. Ang NLEX HARBOR LINK SEGMENT 10 PROJECT ay ang bagong expressway na na magiging daan para mapabilis ang biyahe ng mga motorista mula Valenzuela patungo ng Camloocan. Ayon kay Department of Pubic Works and Highways (DPWH) Secretary Mark Villar, ang biyahe daw na isang oras dati ay matatapyas ng husto at magiging 5 minuto na lang. Ang expressway ay may anim na lanes. Source: VOVph",1
