label,article
1,"Sapul sa talumpati ni Pangulong Rodrigo Duterte sa Tuguegarao sina dating Presidente Benigno ""Noynoy"" Aquino III at former Department of Interior and Local Government (DILG) Secretary Mar Roxas dahil sa nangyaring engkwentro sa Mamasapano kung saan nasawi ang 44 na miyembro ng Philippine National Police - Special Action Force (PNP - SAF). ""Hindi ko talaga maintindihan at gusto ko talagang tanungin, bakit pumasok ang SAF alas otso tapos ang away ang firefight was almost one day hanggang hapon.. ang kampo may regiment doon just a few kilometers.. bakit walang tulong na pumunta doon?"" sai ng Pangulo. Ikinuwento din ng Pangulo kung ano ang nangyari sa command conference sa Zamboanga City na pinangunahan ni ex-president Aquino noong Enero 25, 2015. Ayon sa Pangulo, mayroong isang opisyal ng militar na gusto na tumulong sa SAF pero hindi umano makagalaw dahil walang utos ang commander-in-chief. Nag walk-out umano si Duterte nang marinig si Aquino na nagtanong sa mga heneral kung ano ang gagawin matapos masawi ang mga sundalo. ""For the first time ilalabas ko, nakaupo na kami doon.. andyan yung mga generals.. tinanong niya yung general na medyo na assign dito banda sa away.. tapos ang tanong niya.. 'kung ikaw general ang nandoon anong gawin mo?' p**** i** tumindig ako... It's a very ignorant .. magtanong ka ng ganon pagkatapos ng araw wala na ang mga sundalo,"" banat ni Presidente Duterte. Hindi rin nakaligtas si Roxas sa mga pasaring ng Pangulong Duterte. ""Tapos ibalik niyo ito [Roxas] sa Senate? DILG? he wasted 44 lives for nothing they could not even explain why it was the police went there? who's totally ignorant of the topography and physical arrangement of the bukid..,"" buwelta ng Presidente. Banat ng Pangulo, kung maipapaliwanag ni Roxas ang nangyari sa araw na iyon ay iingganyuhin niya umano ang mga tao na iboto ang dating DILG secretary na tumatakbo ngayon para sa pagka-senador. ""Kung may masagot kayo na maganda.. pwes ang i-number one niyo [sa balota] si Roxas"" dagdag ng Pangulo. Source: News5 | PC"
1,"Nagsalita na rin sa wakas si Pangulong Rodrigo Duterte tungkol sa serye ng videos na nagpaparatang na sangkot umano sa droga ang ilang kaanak ng Presidente. Magugunitang idinamay din sa naturang videos si Veronica ""Kitty"" Duterte, ang menor de edad na anak ng Pangulo. Nagbanta ang Pangulo ng pagganti sa mga taong nasa likod ng nasabing black propaganda videos. ""Kayong mga black propaganda, pati 'yang anak ko na si Veronica, 14 years old, drug addict? May ipalabas ako you just wait,"" buwelta ng Presidente Duterte. Ayon sa Presidente, nakakuha siya ng intelligence report patungkol sa paggawa ng nasabing mapanirang video. ""What you did not know is that you are being listened to habang ginagawa ninyo 'yang mga kalokohan niyo. Ilabas ko 'yan in a few days, pine-perfect ko lang ang ano. It was an intelligence report not from us but from another country,"" banta ng Pangulo. Ang unang kabanata sa video series na may pamagat na ""Ang Totoong Narco List"" ay nagsabing miyembro umano ng drug syndicate si Presidential son Paolo ""Polong"" Duterte. Nagpakita pa ito ng dokumento at pirma para patotohanan ang mga akusasyon. Pero agad itong nabutata nang lumutang si Maguindanao Mayor Datu Zamzamin para sabihin na ang pirma niya ay ninakaw at ginamit sa mga dokumentong ipinakita sa mapanirang video. Sa ikatlong kabanata ng video series ay pinaratangan din si dating Special Assistant to the President Bong Go na konektado din daw sa droga at may tattoo umano ito sa likod na katunayan na kasapi nga ito sa sindikato. Ang paratang na ito ay agad sinupalpal ni Go nang ipakita niya ang kanyang likod na walang tattoo sa mga reporters. Panoorin ang talumpati ng Presidente sa Tuguegarao. Source: GMA | PNA| Datu Zamzamin"
1,"Sa talumpati niya Bukidnon nito lang mga nakaraang araw, binuweltahan ni Pangulong Rodrigo Duterte ang GMA host na si Solita Garduno Collas-Monsod, o mas kilala sa tawag na Mareng Winnie. Ayon sa Presidente, madami daw mgabar sa Dewey Boulevard pero hindi daw siya magbabayad ng P550 para makita ang mukha ni Monsod. ""That's the story there. Monsod. Monsod looks like... There are many bars there along Dewey Boulevard. But I will not pay to see that face even for 550 pesos."" banat ng Presidente. Binanatan din ng Pangulong Duterte ang pagpuna ng host sa mga politiko pero tila pino-protektahan daw ang mga mayayaman. ""She just keeps on criticizing. You protect the rich and hide their secrets, but attack us politicians who genuinely want reform. That's the truth. You are just being paid."" dagdag pa ng Pangulo. Si Monsod ay kasalukuyang host ng programang ""Bawala ng Pasaway"" sa GMA News TV at naging parte ng 2018 Board of Directors ng Rappler. Nagsusulat din ng column si Monsod sa pahayagang Inquirer. Ilang beses niya na rin pinahapyawan ang gobyerno sa kanyang mga bi-weekly columns."
1,"Kamakailan lang ay ibinunyag ni dating Sulu Governor Abdusakur Tan na ang 70% hanggang 80% ng boto sa kanyang lugar ay pineke. Ayon sa dating gobernador, nabunyag daw sa ginawang technical examination ng COMELEC na hindi tumugma ang mga lagda at thumbmark ng mga rehistradong botante sa aktuwal na lagda at thumbmark ng mga bumoto sa Autonomous Region in Muslim Mindanao (ARMM). ""Lumabas na ang technical examination ng Comelec, ang findings 70 to 80% ng mga pirma sa ARMM hindi tugma o peke. Hindi tugma yung thumbprints ng tunay na registered voters at saka yung mga bumoto, ganun din ang mga signatures. Kitang-kita ang pagnanakaw ng boto"" pagbubunyag ni Tan. Ang panayam na ito kay dating gobernador Tan ay ibinahagi ng US-based blogger na si Maharlika sa kanyang blog. Kapansin-pansin sa video na may mikropono ng ABS-CBN habang nagsasalita ang dating gobernador, kaya nagtataka ang blogsite na Deconstructed Media 2.0 kung bakit hindi man lang daw inere ng ABS-CBN ang panayam kay ex-gov. Tan. Ibinunyag din ni Tan sa naturang panayam na pinigilan umano siya ni dating pangulong Noynoy Aquino na tumakbo noong 2016 elections at pinagbantaan pa umano. Habang isinusulat ang blog post na ito ay sinubukan po namin i-google search ang panayam ni ex-governor tan sa ABS-CBN pero wala po kaming nakita. Ito po ang mga serye ng interview kay former governor Abdusakur Tan at kayo na po ang humusga. Ayon kay Attorney Glenn Chong, isa sa tumututok sa nangyari umanong dayaan noong halalan 2016, maaring mapawalang-bisa ang resulta ng eleksyon sa naturang lugar kung mapapataunayan ang mga alegasyon ni Ex-Gov. Tan. Malaking boto daw ang mawawala kay Leni at pwedeng daw ma-overtake ni former Senator Bongong Marcos si Leni kung magkakataon. Source: Deconstructed Media 2.0 | Maharlika"
1,"May napurga na naman na masasamang loob nang manlaban ang mga ito sa kapulisan sa Batangas. Ayon sa ulat ng GMA News, 3 miyembro ng notorious na gun-for-hire group ang naka-engkwentro ng mga pulis. Patay sa operasyon ang lider ng grupo na si Solomon Panan at ang 2 alipores nito na sina Vergilio Hernandez at si Efren Cruzada. Natrimbrehan ng mga otoridad ang gagawing operasyon ng grupo sa isang negosyante kaya nakapag-handa agad ang kapulisan. Tatlong armas ang nakuha sa mga kawatan. Sangkot din daw ang mga miyembro ng sindikato sa mga serye ng nakawan at patayan sa Batangas, Metro Manila, Bulacan at Pampanga. Ayon sa kapulisan, naniniwala sila na mababawasan na ang mga gun-for-hire activities sa Batangas dahil sa pagkakapuksa sa mga suspek. Ito ang patunay na patuloy na ginagawa ng Duterte Administration ang kampanya nito kontra-kriminalidad para protektahan ang mga mabubuting Pilipino Basahin ang reaksyon ng mga kababayan natin sa sinapit ng tatlong kawatan. Source: GMA News"
1,"Ang source ng artikulong ito ay matagal ng ulat pero napapanahon pa rin dahil sa mga naglabasang impormasyon nitong mga nakaraang buwan patungkol sa ""Red October"" o Oust Duterte Plot ng mga makakaliwang grupo o Komunista. Ayon mismo sa Pangulong Rodrigo Duterte sa isang panayam noong Septiyembre, nagsanib pwersa umano ang mga Magdalo at komunista para patalsikin siya. Umangal naman si Senador Antonio Trillanes sa pahayag ng Pangulo at sinabing hindi totoo ang mga akusasyon sa kanila ng Presidente. Sa katunayan daw ay may mga pahayag pa daw ang Magdalo laban sa mga komunista. Pero totoo bang walang ugnayan ang Magdalo at ang mga komunista? Matatandaang may lumabas na ulat noong 2006 tungkol sa pakikipagsabwatan ng Magdalo sa mga rebeldeng komunista para pabagsakin ang Arroyo Government. Sa ulat ng Philstar, kinumpirma umano ng dating Magdalo leader na si 1Lt. Lawrence San Juan na nagkaroon ng ugnayan ang ang kanyang grupo sa mga New People's Army para pabagsakin ang Arroyo Government. Si San Juan ay isa sa pinakamagagaling na anti-terrorism experts ng militar na nagrebelde sa gobyerno at kinalaunan ay nagbalik-loob. ""I did not expect that the goals I was pursuing would lead to talks with the Communist Party of the Philippines and the New People's Army... I am ready to face the punishment for my actions in accordance with legal processes. I would rather willingly admit my mistakes than stand by the wrongs I have committed... deeply embarrassed and guilty of what I did... I was blinded by my self-centeredness, arrogance, and ego... My solitude gave me time to communicate with God and reflect,""sabi ni San Juan. Basahin ang reaksyon ng mga kababayan natin nang mabasa nila ang kumpisal ng dating Magdalo leader. Source: Philstar | UNTV | VOVph"
1,"Walang habas na tinabangan ng mga rebeldeng New people's Army (NPA) ang mga Philippine National Police (PNP) sa region 5 na nagsasagawa lamang ng medical mission sa isang liblib na lugar sa Bicol. Ikinagagalit ngayon ng isang pulis ang sinapit ng mga kasamahan niya dahil sa tusong pag-atake ng mga rebelde. Sa Facebook post ni Raymund Raposa, natanong niya kung bakit kailangan pang tambangan ng NPA pati ang mga medical teams na tumutulong sa mga kababayan natin na mahihirap. Isa sa mga nasugatan ay na sa kritikal na kondisyon matapos tamaan ng shrapnel. Buti na lang at may sapat na puwersa ang mga pulis at sundalo para depensahan ang mga kasamahan nilang nasugatan. Kinilala ang mga sugatan na sina PO3 Roland Hermogeno, PO1 Vladimir Guadalupe, PO1 Roy Carbonell, PO1 Eliseo Jomar Palaroan, PO1 Mikhail Jose Concina and PO1 Daisy Bhel Genova. Ayon sa ilang ulat, nangyari ang pag-atake ng mga rebeldeng komunista sa medical team sa Sitio Patag, Barangay Mambulo Nuevo, Libmanan, Camarines Sur, mga bandang ala 4:30 ng hapon. Ipinakita rin ni Raposa sa kanyang post ang mga litrato ng sasakyan na ginamit ng medical team na tinadtad ng bala ng NPA. Pinost din ni Ramosa ang larawan kung saan makikita na gumagawa nga ng medical mission ang mga kasamahan niyang pulis. Basahin ang bung post ni Raposa tungkol sa insidente. Ito naman po ang ilan sa mga reaksyon ng mga kababayan natin sa ginawang kabalbalan ng mga NPA. Source: Raymund Raposa | Camnortnews"
1,"Naghain na ng reklamo ang National Bureau of Investigation (NBI) laban kay Ramon O. Cojuangco, Jr., pinsan ni dating Pangulong Noynoy Aquino at presidente ng Palay Asya, Resort, Incorporated. Ayon sa ulat ng GMA News, kasama din sa kinasuhan ay ang 7 pang opisyal ng kumpanya at 7 opisyal ng aklan dahil sa paglabag sa Revised Forestry Code of the Philippines. Ilan sa mga provision na pinagbasehan ng reklamo ay ang hindi naayon sa batas na pag-okupa ng lupa at pagsira ng kalikasan. Ang Playa Asya ang nag-o-operate ng Asya Boracay at Asya Premier Suites. Ang Asya Premier Suites ay nakatayo sa 4,666 square meters ng forest land. Mahaharap din sa reklamong Anti-Graft and Corrupt Practices Act and the Local Government Code of 1991 sina Cojuangco, Malay, Aklan mayor Ceciron Cawaling, dating alkalde John Yap 18 pang opisyal. Inihain ng gobyerno ang relklamo laban sa mga akusado, ilang lingo matapos buksan muli ang Boracay sa mga turista. Matatandaang ipinasara ni Pangulong Duterte ang Borcay para sa rehabilitasyon dahil nabababoy na ng husto ang isla dahil sa maling pamamalakad ng mga lokal na opisyal dito. Basahin ang reaksyon ng ilang kababayan natin sa balitang ito. Source: GMA News"
1,"Nakatikim ng malutong na mura ang Inquirer mula kay Deparment of Foreign Affairs Teddy ""Boy"" Locsin dahil sa ikinalat nilang pekeng balita tungkol sa pagbisita ni Pangulong Rodrigo Duterte sa Papua New Guinea. Ayon kasi sa ulat ng radyon.inquirer.net, kinumbinsi umano ni Locsin ang Pangulo na tapusin ang APEC Summit sa Papua New Guinea. Agad naman pinabulaanan ni Locsin ang maling impormasyon na ikinalat ng Inquirer. Ayon mismo kay Locsin, siya pa nga raw ang nagsabi kay Pangulong Duterte na gawing isang araw lang ang pagbisita sa Papua New Guinea pero hindi daw sinunod ng Presidente ang kanyang suhestiyon. ""Gago. The opposite. I told Duterte one day only in Papua but he's ignored me by two days now,"" sabi ni DFA Sec. Locsin sa kanyang Twitter post. Basahin ang naging reaksyon ng mga kababayan sa pagsupalpal ni Locsin sa pekeng balita ng Inquirer. Source: Teddy Locsin Twitter | Radyo Inquirer | Odette Dequito-Javier"
1,"Sa isang resolusyon na may petasang Nobyembre 19 2018, Ideneklara na ng National Telecommunications Commission (NTC) ang Mislatel Consotium bilang pangatlong telco sa Pilipinas. Ito ay matapos ang 12 araw nang isagawa ang bidding. Ang resolusyon ay pinirmahan nina NTC Commissioner Gamaliel Cordoba, Deputy Commissioners Edgardo Cabarios, and Delilah Deles, and Oversight Committee chair Eliseo Rio Jr. ""Mindanao Islamatic Telephone Company Inc. with Udenna Corporation, Chelsea Logistics Holdings Corp., and China Telecommunications Corp. (is declared) as the New Major Player,"" sabi sa resolusyon. Ang Mislatel ay binubuo ng Udenna Corporation, China Telecommuncations Corporation at ng Mindanao Islamatic Telephone. Inaasahang makikipag-kumpetensya ang Mislatel sa dalawang telco giants na PLDT Inc. and Globe Communications Inc. Ayon sa ulat ng GMA News, nangako ang Mislatel ng 27 mbps minum average broadband speed sa unang taon at gagawin naman nilang 55 mbps ang ang kanilang minimum average broadband speed sa susunod na apat na taon. Ang pagpapapasok ng pangatlong telecommunication company sa Pilipinas ay isa sa ipinangako ni Pangulong Duterte noong ito ay nanalo bilang Pangulo. Basahin ang naging reaksyon ng mga kababayan natins a balitang ito. Source: GMA News | GMA News"
1,"""Suntakan na lang, tanggalin mo ito (posas)."" Matapos mahuli si Dennis Balucan dahil sa pang-aararo ng tatlong taxi sa Timog Avenue, Quezon City, nakipagbuno pa ito sa mga pulis na rumesponde kahit na naka-posas na ito. Makikita sa video kung paano natumba ang isang pulis habang pilit inaaresto ang suspek. Ayon sa ulat ng GMA News, naka-inom umano si Balucan at mabilis ang pagpapatakbo nito sa minamanehong UV express kaya nabangga nito ang 3 taxi na nakaparada sa lugar. Nahagip din ni Balucan ang isang Koreyano na nag-aabang lang ng masasakyan. Kita din sa video kung paano hamunin ni Balucan ang mga tao sa paligid. Base sa ulat, hindi si Balucan ang totoong driver ng UV Express kundi ang isa sa mga pasahero nito na lasing din. Pinagmaneho lang daw ang suspek. ""Nagkaroon po ng maximum tolerance, hindi po namin siya pinatulan. Siya po yung nag-amok sa amin. Halos tadyakan po (kami). Noong wala po (kayong taga-media), siya po talaga yung nag-aamok sa amin. Ayaw niya makipag-cooperate sa aamin."" kwento ni PO1 Mark Anthony Velaco ng Kamuning Police Station. ""Alingasnga ang sagot niya.Talagang mabubogbog siya dahil kung ano ang pinagsasagot niya. Kung ano ang pinagsasabi niya. Siya na nga itong nakabangga, hindi pa sya umayos,"" sabi naman ni Romeo Ortega, Liason Officer ng Johdyan Transport. Basahin niyo po ang reaksyon ng mga tao sa inasta ni Balucan. Source: GMA News"
1,"Kalunos-lunos ang sinapit ng isang motorista sa Marilao, Bulacan. Habang bumabaybay ang magkapatid na sina Melchor at Mario DeBorja sa McArthur highway, nasagi sila ng isang itim na kotse at nang kausapin nila ang driver ng kotse ay niyabangan na sila nito. Ang argumento ng dalawang panig ay nauwi sa pamamaril. Patay si Melchor nang barilin ng malapitan sa ulo, habang himalang naka-iwas sa bala ang kapatid nito na si Mario. ""'Yung pagbaba ng driver, sa halip na tignan ang pagkakabangga kung ano ang damage, ang banat niya agad sa kuya ko, 'kasalan mo kaya kita nabangga', pero kung titignan mo yung lane ay nasa right lane kami. Ang sabi niya, 'bago kayo makipag-away sa akin kilalanin niyo kung sino kausap niyo'. Siyempre ang banat ng kuya ko, 'bakit sino ho ba kayo?'. Pagkuha ng baril, tutukan agad, pinaputukan agad. Hindi mo iniisip ang papatayin mo may pamilya. May tatlong anak, mga bata pa. Siguro may anak ka rin, sana huwag mangyari sa pamilya mo ang ginawa mo sa kapatid ko,"" kwento ni Mario De Borja, Kapatid ng biktima. Pina-berika na sa Land Transportation Office (LTO) agn plate number ng sasakyan na znr 321, pero naibenta na umano ang sasakyan na ginamit ng suspek sa isang insurance company. Patuloy pa rin na tinutugis ng mga otoridad ang suspek. Basahin ang naging reaksyon ng ilang kababayan natin sa nangyari kay Melchor. Sana po ay matulungan po natin ang mga biktima. Paki-kalat po ang artikulong ito para mapanood din ng iba baka sakaling makarating sa mga may alam. Source: GMA News"
